user_id,account_completed,retention_7d,complaint_7d,first_deposit_7d,trade_count_7d
501070,0,1,0,1,0
501071,0,0,0,0,0
501072,0,0,0,1,0
501073,0,1,0,0,0
501074,1,0,0,1,2
501075,0,0,0,0,0
501076,0,0,0,0,0
501077,0,1,1,0,0
501078,0,0,0,0,0
501079,0,1,0,0,0
501080,0,0,0,1,0
501081,1,1,0,1,4
501082,0,1,0,1,0
501083,0,1,0,0,0
501084,0,0,0,0,0
501085,1,0,0,0,0
501086,1,0,0,1,0
501087,1,1,0,0,0
501088,0,0,0,0,0
501089,1,0,0,1,2
501090,0,0,0,1,0
501091,0,0,0,1,0
501092,1,1,0,1,0
501093,0,1,0,0,0
501094,0,1,0,1,0
501095,1,0,0,1,0
501096,0,0,0,1,0
501097,0,0,0,0,0
501098,0,0,0,1,0
501099,1,0,0,1,4
501100,0,1,0,0,0
501101,0,0,0,0,0
501102,1,0,0,1,0
501103,0,0,0,1,0
501104,0,0,0,0,0
501105,0,1,0,0,0
501106,0,0,0,1,0
501107,0,0,0,0,0
501108,0,1,0,1,0
501109,0,1,0,1,0
501110,0,1,0,0,0
501111,0,0,0,0,0
501112,1,1,0,1,1
501113,0,0,0,1,0
501114,0,1,0,0,0
501115,0,0,0,0,0
501116,1,1,0,1,1
501117,1,0,0,0,1
501118,0,0,0,0,0
501119,0,0,0,1,0
501120,0,0,0,1,0
501121,0,0,0,0,0
501122,0,0,0,0,0
501123,0,1,0,0,0
501124,1,1,0,0,1
501125,0,0,0,0,0
501126,0,0,0,0,0
501127,1,1,0,1,0
501128,0,0,0,1,0
501129,0,1,0,0,0
501130,0,0,0,0,0
501131,0,0,0,1,0
501132,0,0,0,0,0
501133,0,0,0,1,0
501134,0,0,0,0,0
501135,0,0,0,1,0
501136,0,0,0,0,0
501137,1,0,0,1,1
501138,1,0,0,0,1
501139,0,0,0,0,0
501140,0,0,0,1,0
501141,0,0,0,0,0
501142,0,0,0,0,0
501143,0,1,0,0,0
501144,1,1,0,1,2
501145,0,1,0,1,0
501146,0,0,0,1,0
501147,0,0,0,0,0
501148,0,1,0,0,0
501149,0,0,0,1,0
501150,1,0,0,1,0
501151,0,0,0,0,0
501152,0,1,0,0,0
501153,0,1,0,1,0
501154,0,0,0,0,0
501155,0,0,0,0,0
501156,0,1,0,1,0
501157,1,0,0,1,1
501158,0,1,0,0,0
501159,0,1,0,0,0
501160,1,1,0,1,2
501161,0,0,0,0,0
501162,0,0,0,1,0
501163,1,0,0,0,2
501164,0,0,0,0,0
501165,0,1,0,1,0
501166,0,1,0,0,0
501167,0,0,0,0,0
501168,0,0,0,1,0
501169,0,1,0,0,0
501170,0,0,0,0,0
501171,1,1,0,1,4
501172,0,0,0,0,0
501173,1,1,0,1,1
501174,0,1,0,0,0
501175,0,1,0,0,0
501176,0,0,0,0,0
501177,0,1,0,0,0
501178,0,0,0,0,0
501179,0,0,0,0,0
501180,0,1,0,0,0
501181,1,0,0,0,0
501182,0,1,0,1,0
501183,0,0,0,0,0
501184,0,1,0,0,0
501185,1,0,0,1,1
501186,0,1,0,0,0
501187,0,1,0,0,0
501188,0,0,0,0,0
501189,0,1,0,0,0
501190,0,0,0,0,0
501191,0,0,0,0,0
501192,0,0,0,0,0
501193,0,0,0,0,0
501194,0,1,0,0,0
501195,1,0,0,1,2
501196,0,1,0,0,0
501197,1,0,0,1,1
501198,0,0,0,1,0
501199,0,0,0,1,0
501200,0,0,0,1,0
501201,0,1,0,0,0
501202,1,1,0,1,1
501203,0,1,0,0,0
501204,1,1,0,1,3
501205,0,0,0,0,0
501206,0,0,0,0,0
501207,0,1,0,0,0
501208,0,1,0,0,0
501209,0,0,0,1,0
501210,0,0,0,0,0
501211,0,0,0,0,0
501212,0,1,0,0,0
501213,0,1,0,0,0
501214,0,1,0,0,0
501215,0,0,0,0,0
501216,0,0,0,0,0
501217,0,1,0,0,0
501218,0,0,0,0,0
501219,0,1,0,0,0
501220,0,0,0,0,0
501221,0,0,0,0,0
501222,1,1,0,1,4
501223,0,0,0,0,0
501224,0,1,0,0,0
501225,0,1,0,1,0
501226,0,0,0,0,0
501227,0,1,0,1,0
501228,0,0,0,1,0
501229,0,1,0,1,0
501230,0,0,0,0,0
501231,0,0,0,1,0
501232,0,1,0,0,0
501233,0,0,0,0,0
501234,0,0,0,0,0
501235,0,1,0,0,0
501236,0,1,0,1,0
501237,0,1,0,0,0
501238,0,0,0,0,0
501239,0,0,0,0,0
501240,0,1,0,1,0
501241,0,1,0,0,0
501242,0,0,0,0,0
501243,0,0,0,0,0
501244,0,0,0,0,0
501245,0,0,0,0,0
501246,0,0,0,0,0
501247,0,0,0,0,0
501248,0,1,0,0,0
501249,0,1,0,0,0
501250,1,1,0,1,2
501251,0,0,0,1,0
501252,0,0,0,0,0
501253,0,1,0,0,0
501254,0,0,0,1,0
501255,0,0,0,0,0
501256,0,0,0,0,0
501257,0,0,0,0,0
501258,0,1,0,0,0
501259,0,0,0,0,0
501260,0,0,0,0,0
501261,1,0,0,0,0
501262,0,0,0,0,0
501263,0,0,0,1,0
501264,0,0,0,1,0
501265,0,0,0,0,0
501266,0,0,0,1,0
501267,0,1,0,0,0
501268,0,0,0,0,0
501269,1,1,0,1,0
501270,1,1,0,1,4
501271,0,0,0,0,0
501272,0,0,0,0,0
501273,0,0,0,0,0
501274,0,1,0,1,0
501275,0,0,0,1,0
501276,0,0,0,0,0
501277,0,1,0,1,0
501278,0,1,0,1,0
501279,1,1,0,1,1
501280,0,1,0,1,0
501281,0,0,0,1,0
501282,0,0,0,0,0
501283,0,1,0,0,0
501284,1,1,0,0,1
501285,0,0,0,0,0
501286,1,1,0,1,2
501287,0,0,0,1,0
501288,0,1,0,0,0
501289,0,0,0,0,0
501290,0,0,0,0,0
501291,0,0,0,0,0
501292,1,0,0,0,0
501293,0,0,0,0,0
501294,0,1,0,0,0
501295,0,0,0,0,0
501296,0,0,0,0,0
501297,0,0,0,0,0
501298,0,0,0,0,0
501299,0,0,0,1,0
501300,0,0,0,0,0
501301,0,0,0,1,0
501302,0,1,0,1,0
501303,0,0,1,1,0
501304,0,1,0,1,0
501305,0,1,0,0,0
501306,0,0,0,1,0
501307,0,0,0,0,0
501308,0,0,0,0,0
501309,0,0,0,0,0
501310,0,0,0,0,0
501311,0,0,0,0,0
501312,0,0,0,0,0
501313,0,0,0,1,0
501314,0,0,0,0,0
501315,0,1,0,0,0
501316,1,0,0,1,0
501317,0,1,0,0,0
501318,0,0,0,0,0
501319,0,0,0,0,0
501320,0,1,0,1,0
501321,0,1,0,0,0
501322,0,1,0,0,0
501323,0,0,0,0,0
501324,0,0,0,0,0
501325,0,0,0,0,0
501326,0,1,0,1,0
501327,1,1,0,0,0
501328,0,1,0,0,0
501329,1,1,0,1,3
501330,0,0,0,0,0
501331,0,0,0,1,0
501332,0,1,0,0,0
501333,0,0,0,1,0
501334,0,0,0,0,0
501335,0,1,0,0,0
501336,0,1,0,1,0
501337,0,0,0,0,0
501338,0,0,0,0,0
501339,0,1,0,0,0
501340,0,0,0,1,0
501341,0,1,0,0,0
501342,0,0,0,0,0
501343,0,0,0,1,0
501344,0,0,0,1,0
501345,0,0,0,0,0
501346,0,0,0,1,0
501347,1,1,0,1,2
501348,0,1,0,1,0
501349,0,0,0,1,0
501350,0,0,0,0,0
501351,1,0,0,1,0
501352,0,1,0,0,0
501353,1,1,0,1,4
501354,1,1,0,0,0
501355,0,1,0,0,0
501356,0,0,0,0,0
501357,0,0,0,0,0
501358,0,0,0,1,0
501359,1,0,0,0,0
501360,0,0,0,0,0
501361,0,0,0,0,0
501362,0,0,0,0,0
501363,0,0,0,0,0
501364,0,1,0,0,0
501365,0,0,0,0,0
501366,0,0,0,0,0
501367,0,0,0,0,0
501368,0,0,0,0,0
501369,1,0,0,0,0
501370,1,0,0,1,4
501371,0,1,0,1,0
501372,0,0,0,0,0
501373,0,1,0,0,0
501374,0,0,0,1,0
501375,1,1,0,0,0
501376,1,1,0,0,2
501377,0,1,0,0,0
501378,1,1,0,1,2
501379,0,0,0,1,0
501380,0,0,0,1,0
501381,1,1,0,1,1
501382,0,1,0,0,0
501383,0,1,0,1,0
501384,1,1,0,1,0
501385,0,0,0,0,0
501386,0,0,0,0,0
501387,0,0,0,0,0
501388,0,0,0,0,0
501389,0,0,0,0,0
501390,0,0,0,0,0
501391,0,0,0,1,0
501392,0,0,0,0,0
501393,0,1,0,1,0
501394,0,0,0,1,0
501395,0,1,0,0,0
501396,0,1,0,0,0
501397,0,0,0,1,0
501398,0,1,0,0,0
501399,0,0,0,0,0
501400,0,0,0,1,0
501401,1,0,0,1,1
501402,0,0,0,1,0
501403,1,0,0,1,1
501404,0,0,0,0,0
501405,0,0,0,0,0
501406,0,0,0,0,0
501407,0,0,0,1,0
501408,0,0,0,0,0
501409,0,0,0,0,0
501410,0,1,0,1,0
501411,0,1,0,0,0
501412,0,1,0,0,0
501413,0,1,0,0,0
501414,0,0,0,0,0
501415,0,0,0,0,0
501416,0,0,0,1,0
501417,0,0,0,1,0
501418,0,1,0,1,0
501419,0,1,0,0,0
501420,1,0,0,1,2
501421,1,1,0,0,0
501422,0,0,0,0,0
501423,0,1,0,1,0
501424,0,0,0,1,0
501425,0,0,0,1,0
501426,0,0,0,1,0
501427,1,1,0,0,1
501428,0,0,0,0,0
501429,0,0,0,1,0
501430,0,1,0,0,0
501431,0,0,0,0,0
501432,0,0,0,1,0
501433,1,1,0,1,0
501434,0,1,0,1,0
501435,0,0,0,0,0
501436,1,1,0,0,2
501437,1,0,0,0,0
501438,0,0,0,0,0
501439,0,1,0,0,0
501440,1,0,0,0,1
501441,0,0,0,0,0
501442,0,0,0,0,0
501443,1,1,0,0,1
501444,0,0,0,0,0
501445,0,1,0,0,0
501446,0,0,0,0,0
501447,1,0,0,0,3
501448,1,0,0,1,1
501449,1,1,0,0,1
501450,1,1,0,0,0
501451,0,1,0,0,0
501452,0,0,0,1,0
501453,1,0,0,1,2
501454,0,0,0,0,0
501455,0,0,0,1,0
501456,0,1,0,0,0
501457,0,1,0,0,0
501458,0,0,0,0,0
501459,0,1,0,0,0
501460,0,1,0,0,0
501461,0,0,0,0,0
501462,0,0,0,0,0
501463,0,1,0,1,0
501464,1,0,0,1,1
501465,0,0,0,1,0
501466,0,1,0,0,0
501467,0,0,0,1,0
501468,0,0,0,0,0
501469,0,0,0,1,0
501470,0,1,0,0,0
501471,0,1,0,0,0
501472,0,0,0,0,0
501473,0,0,0,0,0
501474,0,1,0,0,0
501475,0,0,0,0,0
501476,0,1,0,1,0
501477,1,0,0,0,1
501478,0,1,0,0,0
501479,0,0,0,1,0
501480,0,0,0,0,0
501481,0,1,0,1,0
501482,0,0,0,1,0
501483,0,0,0,0,0
501484,1,0,0,1,2
501485,1,0,0,1,2
501486,1,1,0,0,0
501487,0,1,0,1,0
501488,0,0,0,0,0
501489,0,1,0,0,0
501490,0,0,0,1,0
501491,0,1,0,1,0
501492,0,0,0,1,0
501493,0,1,0,0,0
501494,0,0,0,1,0
501495,0,0,0,1,0
501496,0,0,0,0,0
501497,0,1,0,0,0
501498,0,0,0,0,0
501499,0,0,1,0,0
501500,0,0,0,0,0
501501,0,0,0,1,0
501502,0,0,0,0,0
501503,0,0,0,0,0
501504,0,1,0,0,0
501505,0,0,0,0,0
501506,0,1,0,1,0
501507,0,1,0,0,0
501508,1,0,0,1,1
501509,1,0,0,1,4
501510,0,1,0,0,0
501511,1,1,0,1,2
501512,0,0,0,0,0
501513,1,1,0,1,3
501514,1,1,0,0,1
501515,0,0,0,1,0
501516,0,1,0,0,0
501517,1,0,0,1,0
501518,0,0,0,1,0
501519,0,1,0,1,0
501520,1,1,0,1,1
501521,0,0,0,0,0
501522,1,0,0,0,0
501523,1,1,0,0,1
501524,1,0,0,0,2
501525,0,0,0,0,0
501526,0,1,0,0,0
501527,1,1,0,1,1
501528,0,0,0,0,0
501529,0,0,0,0,0
501530,0,0,0,0,0
501531,0,1,0,1,0
501532,1,0,0,1,2
501533,0,1,0,0,0
501534,0,0,0,0,0
501535,0,0,0,1,0
501536,0,0,0,0,0
501537,0,0,0,0,0
501538,0,0,0,0,0
501539,0,0,0,1,0
501540,0,0,0,0,0
501541,0,0,0,0,0
501542,0,0,0,0,0
501543,0,0,0,0,0
501544,0,0,0,0,0
501545,0,1,0,0,0
501546,0,1,0,0,0
501547,0,0,0,1,0
501548,0,0,0,1,0
501549,1,0,0,1,1
501550,0,0,0,0,0
501551,1,1,0,1,1
501552,1,1,0,1,1
501553,1,0,0,0,0
501554,0,1,0,0,0
501555,0,0,0,1,0
501556,1,1,0,0,1
501557,0,0,0,0,0
501558,0,1,0,0,0
501559,1,1,0,0,0
501560,1,1,0,0,1
501561,1,1,0,1,1
501562,0,0,0,0,0
501563,0,0,0,1,0
501564,0,1,0,0,0
501565,0,1,0,1,0
501566,0,0,0,0,0
501567,0,0,0,0,0
501568,1,1,0,0,0
501569,0,0,0,1,0
501570,0,0,0,0,0
501571,0,0,0,0,0
501572,0,0,0,0,0
501573,0,0,0,0,0
501574,0,0,0,1,0
501575,1,0,0,1,2
501576,0,1,0,0,0
501577,0,1,0,0,0
501578,0,0,0,0,0
501579,0,1,0,0,0
501580,0,0,0,0,0
501581,0,1,0,0,0
501582,0,0,0,0,0
501583,1,1,0,1,2
501584,0,1,0,1,0
501585,0,1,0,1,0
501586,0,0,0,0,0
501587,0,0,0,0,0
501588,0,1,0,1,0
501589,0,1,0,0,0
501590,1,1,0,1,5
501591,0,0,0,1,0
501592,0,0,0,0,0
501593,1,1,0,1,0
501594,1,0,0,0,0
501595,0,1,0,1,0
501596,0,0,0,0,0
501597,0,0,0,0,0
501598,0,1,0,1,0
501599,0,1,0,0,0
501600,0,1,0,0,0
501601,0,0,0,0,0
501602,0,0,0,0,0
501603,0,0,0,1,0
501604,1,0,0,1,2
501605,0,1,0,0,0
501606,0,0,0,0,0
501607,0,0,0,0,0
501608,0,0,0,0,0
501609,1,0,0,1,3
501610,0,1,0,0,0
501611,1,0,0,1,1
501612,0,1,0,0,0
501613,0,0,0,0,0
501614,1,1,0,1,1
501615,0,0,0,0,0
501616,0,0,0,0,0
501617,0,1,0,0,0
501618,0,1,0,0,0
501619,1,1,0,1,3
501620,0,0,0,1,0
501621,1,0,0,1,2
501622,0,1,0,1,0
501623,0,1,0,1,0
501624,0,1,0,1,0
501625,0,1,0,0,0
501626,1,0,0,1,0
501627,0,0,0,0,0
501628,0,1,0,1,0
501629,1,1,0,0,0
501630,1,1,0,1,2
501631,0,1,0,0,0
501632,0,0,0,0,0
501633,0,0,0,0,0
501634,0,0,0,0,0
501635,0,1,0,0,0
501636,0,0,0,1,0
501637,1,1,0,1,3
501638,0,0,0,0,0
501639,0,0,0,1,0
501640,0,0,0,1,0
501641,0,1,0,0,0
501642,0,1,0,0,0
501643,1,1,0,1,1
501644,0,0,0,1,0
501645,0,0,0,1,0
501646,0,0,0,0,0
501647,0,0,0,0,0
501648,0,0,0,0,0
501649,0,1,0,0,0
501650,0,1,0,0,0
501651,0,1,0,0,0
501652,0,0,0,0,0
501653,0,0,0,0,0
501654,0,0,0,1,0
501655,0,0,0,0,0
501656,1,1,0,1,2
501657,0,0,0,0,0
501658,0,0,0,1,0
501659,0,0,0,0,0
501660,0,0,0,0,0
501661,0,0,0,0,0
501662,1,1,0,1,0
501663,1,0,0,1,0
501664,1,1,0,0,1
501665,1,1,0,0,0
501666,0,1,0,0,0
501667,0,0,0,0,0
501668,0,0,0,1,0
501669,0,1,0,0,0
501670,1,0,0,1,1
501671,0,0,0,1,0
501672,1,0,0,1,2
501673,0,1,0,0,0
501674,0,1,0,0,0
501675,0,0,0,0,0
501676,0,0,0,0,0
501677,0,0,0,0,0
501678,0,1,0,0,0
501679,0,0,0,0,0
501680,1,0,0,1,3
501681,0,0,0,0,0
501682,0,0,0,0,0
501683,0,1,0,0,0
501684,0,0,1,0,0
501685,0,0,0,0,0
501686,0,0,0,0,0
501687,0,0,0,0,0
501688,0,0,0,1,0
501689,1,1,0,0,1
501690,0,0,0,1,0
501691,0,1,0,1,0
501692,1,0,0,0,0
501693,0,0,0,0,0
501694,0,0,0,0,0
501695,0,1,0,0,0
501696,0,1,0,0,0
501697,0,1,0,0,0
501698,0,0,0,0,0
501699,1,0,0,0,1
501700,0,0,0,1,0
501701,0,0,0,1,0
501702,1,0,0,1,2
501703,0,0,0,0,0
501704,0,0,0,0,0
501705,0,0,0,0,0
501706,0,0,0,0,0
501707,0,0,0,0,0
501708,0,0,0,0,0
501709,0,0,0,0,0
501710,0,1,0,0,0
501711,0,0,0,0,0
501712,0,0,0,1,0
501713,0,1,0,0,0
501714,1,1,0,0,0
501715,0,0,0,1,0
501716,0,1,0,1,0
501717,0,0,0,1,0
501718,1,1,0,1,0
501719,0,1,0,0,0
501720,0,1,0,1,0
501721,0,0,0,0,0
501722,0,0,0,0,0
501723,0,0,0,1,0
501724,0,1,0,1,0
501725,0,1,0,0,0
501726,0,0,0,0,0
501727,1,0,0,0,0
501728,0,0,0,0,0
501729,0,1,0,1,0
501730,0,1,0,1,0
501731,0,0,0,1,0
501732,0,0,0,0,0
501733,0,0,0,0,0
501734,0,1,0,0,0
501735,0,1,0,0,0
501736,0,0,0,0,0
501737,1,1,0,1,1
501738,0,0,0,1,0
501739,0,1,0,0,0
501740,0,0,0,0,0
501741,0,0,0,0,0
501742,0,0,0,0,0
501743,0,1,0,1,0
501744,0,0,0,0,0
501745,1,0,0,1,4
501746,0,0,0,0,0
501747,0,0,0,0,0
501748,0,0,0,0,0
501749,0,1,0,0,0
501750,0,0,0,1,0
501751,0,1,0,0,0
501752,0,1,0,1,0
501753,0,0,0,1,0
501754,0,1,0,0,0
501755,0,0,0,0,0
501756,0,0,0,0,0
501757,0,1,0,0,0
501758,1,0,0,0,2
501759,0,1,0,0,0
501760,0,1,0,0,0
501761,0,0,0,0,0
501762,0,1,0,0,0
501763,0,0,0,0,0
501764,0,0,0,0,0
501765,0,1,0,1,0
501766,1,0,0,1,1
501767,0,0,0,1,0
501768,1,1,0,1,2
501769,1,1,0,1,1
501770,0,1,0,0,0
501771,0,0,0,0,0
501772,0,0,0,1,0
501773,0,1,0,0,0
501774,1,0,0,0,0
501775,0,0,0,1,0
501776,0,1,0,0,0
501777,0,0,0,0,0
501778,0,1,0,0,0
501779,0,1,0,0,0
501780,1,0,0,1,2
501781,0,1,0,0,0
501782,0,0,0,0,0
501783,0,1,0,0,0
501784,0,0,0,0,0
501785,0,0,0,0,0
501786,1,1,0,0,0
501787,1,1,0,0,0
501788,0,0,0,0,0
501789,0,0,0,0,0
501790,0,0,0,1,0
501791,0,0,0,0,0
501792,0,1,0,0,0
501793,0,0,0,0,0
501794,1,0,0,0,0
501795,0,1,0,0,0
501796,0,1,0,1,0
501797,0,0,0,1,0
501798,0,0,0,0,0
501799,0,1,0,0,0
501800,0,0,0,0,0
501801,0,0,0,0,0
501802,1,0,0,1,2
501803,0,0,0,0,0
501804,0,1,0,0,0
501805,0,0,0,0,0
501806,0,1,0,1,0
501807,0,1,0,0,0
501808,1,0,0,0,2
501809,0,0,0,1,0
501810,1,0,0,1,3
501811,0,0,0,0,0
501812,0,0,0,0,0
501813,0,0,0,0,0
501814,0,1,0,0,0
501815,0,0,0,0,0
501816,0,0,0,1,0
501817,0,1,0,1,0
501818,1,0,0,1,1
501819,0,1,0,1,0
501820,0,1,0,0,0
501821,0,1,0,1,0
501822,0,0,0,0,0
501823,0,0,0,1,0
501824,0,0,0,0,0
501825,0,0,0,0,0
501826,0,0,0,0,0
501827,1,1,0,1,3
501828,1,0,0,0,2
501829,0,0,0,0,0
501830,0,0,0,0,0
501831,0,1,0,1,0
501832,0,0,0,1,0
501833,0,0,0,1,0
501834,0,0,0,1,0
501835,0,1,0,0,0
501836,0,1,0,1,0
501837,0,0,0,0,0
501838,0,0,0,0,0
501839,0,1,0,0,0
501840,0,1,0,1,0
501841,0,1,0,0,0
501842,1,0,0,1,2
501843,0,0,0,1,0
501844,0,0,0,1,0
501845,0,0,0,0,0
501846,0,0,0,0,0
501847,0,0,0,1,0
501848,0,0,0,0,0
501849,0,0,0,0,0
501850,0,1,0,1,0
501851,0,0,0,0,0
501852,1,1,0,0,0
501853,0,0,0,0,0
501854,0,0,0,0,0
501855,1,1,0,1,2
501856,0,1,0,0,0
501857,0,0,0,1,0
501858,0,0,0,0,0
501859,0,0,0,0,0
501860,0,0,0,1,0
501861,0,0,0,1,0
501862,0,1,0,0,0
501863,0,0,0,0,0
501864,1,0,0,0,0
501865,0,0,0,0,0
501866,0,0,0,0,0
501867,1,0,0,1,0
501868,0,0,0,0,0
501869,0,0,0,1,0
501870,0,0,0,1,0
501871,1,1,0,0,1
501872,0,0,0,0,0
501873,0,1,0,1,0
501874,0,1,0,0,0
501875,0,0,0,1,0
501876,0,0,0,0,0
501877,0,0,0,0,0
501878,1,0,0,0,0
501879,0,1,0,0,0
501880,0,1,0,0,0
501881,0,1,0,0,0
501882,1,0,0,0,0
501883,0,0,0,0,0
501884,0,1,0,1,0
501885,0,0,0,0,0
501886,0,0,0,1,0
501887,0,1,0,0,0
501888,0,0,0,0,0
501889,0,1,0,0,0
501890,0,0,0,1,0
501891,0,0,0,0,0
501892,0,0,0,0,0
501893,0,0,0,0,0
501894,0,0,0,1,0
501895,1,1,0,1,1
501896,1,0,0,0,0
501897,0,0,0,1,0
501898,1,1,0,1,0
501899,0,0,0,0,0
501900,1,1,0,1,1
501901,0,0,0,1,0
501902,0,1,0,0,0
501903,0,1,0,1,0
501904,0,0,0,0,0
501905,0,1,0,1,0
501906,0,0,0,0,0
501907,0,1,0,1,0
501908,0,1,0,0,0
501909,0,1,0,0,0
501910,1,0,0,1,2
501911,0,0,0,0,0
501912,1,1,0,0,0
501913,0,1,0,0,0
501914,0,0,0,0,0
501915,1,0,0,0,0
501916,0,1,1,1,0
501917,0,1,0,0,0
501918,0,0,0,1,0
501919,1,1,0,0,0
501920,0,0,0,1,0
501921,1,0,0,0,0
501922,0,0,0,1,0
501923,0,0,0,0,0
501924,0,0,0,0,0
501925,0,1,0,0,0
501926,1,1,0,0,2
501927,1,0,0,0,1
501928,0,0,0,1,0
501929,0,1,0,0,0
501930,0,0,0,0,0
501931,0,1,0,1,0
501932,0,0,0,0,0
501933,0,1,0,0,0
501934,0,1,0,1,0
501935,1,1,0,0,0
501936,0,0,0,0,0
501937,1,0,0,1,2
501938,0,1,0,0,0
501939,0,0,0,1,0
501940,0,1,0,0,0
501941,0,0,0,0,0
501942,0,1,0,0,0
501943,1,0,0,0,2
501944,0,0,0,1,0
501945,0,0,0,0,0
501946,0,0,0,0,0
501947,1,1,0,0,2
501948,0,0,0,0,0
501949,0,0,0,0,0
501950,0,1,0,1,0
501951,0,0,0,0,0
501952,1,0,0,0,1
501953,0,1,0,0,0
501954,0,0,0,1,0
501955,1,0,0,0,1
501956,1,0,0,0,3
501957,1,0,0,1,3
501958,0,1,0,0,0
501959,0,0,0,0,0
501960,0,0,0,1,0
501961,1,0,0,0,0
501962,0,0,0,0,0
501963,0,0,0,0,0
501964,1,1,0,0,1
501965,1,0,0,0,0
501966,0,0,0,0,0
501967,0,0,0,0,0
501968,1,1,0,1,2
501969,1,1,0,0,1
501970,0,1,0,1,0
501971,0,0,0,0,0
501972,0,1,0,1,0
501973,1,1,0,1,1
501974,0,0,0,1,0
501975,0,1,0,0,0
501976,0,0,0,0,0
501977,0,0,0,0,0
501978,0,0,0,0,0
501979,0,1,1,0,0
501980,0,0,0,1,0
501981,1,0,0,0,0
501982,1,0,0,1,2
501983,0,1,0,0,0
501984,0,0,0,0,0
501985,0,0,0,0,0
501986,0,0,0,1,0
501987,0,1,0,1,0
501988,0,0,0,0,0
501989,0,1,0,1,0
501990,0,1,0,0,0
501991,0,1,0,0,0
501992,0,1,0,1,0
501993,0,1,0,0,0
501994,1,0,0,1,1
501995,0,1,0,1,0
501996,0,0,0,0,0
501997,0,0,0,0,0
501998,0,0,0,1,0
501999,0,1,0,0,0
502000,1,1,0,0,2
502001,0,0,0,0,0
502002,0,0,0,0,0
502003,0,1,0,0,0
502004,1,0,0,1,2
502005,0,1,0,0,0
502006,0,0,0,0,0
502007,0,1,0,0,0
502008,0,0,0,1,0
502009,0,1,0,0,0
502010,0,0,0,0,0
502011,0,0,0,0,0
502012,0,0,0,0,0
502013,0,0,0,0,0
502014,0,0,0,0,0
502015,1,0,0,1,1
502016,0,0,0,0,0
502017,1,0,0,1,3
502018,0,1,0,0,0
502019,1,1,0,0,1
502020,1,1,0,1,3
502021,1,1,0,1,2
502022,0,1,0,0,0
502023,0,0,0,0,0
502024,1,0,1,0,2
502025,0,0,0,0,0
502026,0,1,0,0,0
502027,0,0,0,0,0
502028,0,0,0,1,0
502029,0,0,0,0,0
502030,0,0,0,0,0
502031,0,0,0,0,0
502032,0,0,0,0,0
502033,0,1,0,0,0
502034,0,1,0,0,0
502035,1,1,0,0,1
502036,0,1,0,0,0
502037,0,0,0,0,0
502038,0,1,0,0,0
502039,1,0,0,1,1
502040,0,1,0,0,0
502041,0,0,0,0,0
502042,0,1,0,0,0
502043,1,0,0,0,1
502044,0,1,0,1,0
502045,0,0,0,0,0
502046,0,0,0,0,0
502047,0,0,0,0,0
502048,0,0,0,0,0
502049,1,0,0,1,1
502050,0,1,0,0,0
502051,0,1,0,1,0
502052,0,0,0,0,0
502053,1,0,0,1,2
502054,0,0,0,0,0
502055,0,1,0,1,0
502056,0,1,0,1,0
502057,0,0,0,0,0
502058,0,0,0,1,0
502059,0,0,0,0,0
502060,0,0,0,0,0
502061,0,1,0,0,0
502062,0,0,0,0,0
502063,0,1,0,0,0
502064,1,0,0,1,2
502065,1,1,0,0,0
502066,0,1,0,1,0
502067,1,1,0,0,2
502068,0,1,1,1,0
502069,1,1,0,1,2
502070,0,0,0,0,0
502071,0,0,0,1,0
502072,0,0,0,0,0
502073,0,1,0,1,0
502074,0,1,0,0,0
502075,0,0,0,0,0
502076,0,0,0,0,0
502077,0,0,0,1,0
502078,0,0,0,0,0
502079,0,0,0,0,0
502080,0,0,0,0,0
502081,1,0,0,1,3
502082,0,1,0,0,0
502083,0,0,0,0,0
502084,0,0,0,0,0
502085,0,0,0,0,0
502086,0,0,0,0,0
502087,0,0,0,0,0
502088,1,1,1,0,1
502089,0,0,0,0,0
502090,1,0,0,1,2
502091,0,1,1,0,0
502092,0,0,0,0,0
502093,1,1,0,0,0
502094,0,0,0,0,0
502095,0,0,0,0,0
502096,0,0,0,0,0
502097,0,0,0,0,0
502098,0,0,0,0,0
502099,0,0,0,1,0
502100,0,0,0,0,0
502101,0,0,0,0,0
502102,0,1,0,1,0
502103,0,0,0,0,0
502104,0,0,0,0,0
502105,0,0,0,0,0
502106,0,1,0,0,0
502107,0,1,0,0,0
502108,0,0,0,1,0
502109,0,0,0,0,0
502110,0,0,0,0,0
502111,0,0,0,0,0
502112,1,1,0,1,1
502113,0,1,0,0,0
502114,0,0,0,1,0
502115,1,1,0,1,2
502116,1,1,0,1,0
502117,0,0,0,0,0
502118,0,0,0,0,0
502119,0,0,0,1,0
502120,1,0,0,1,1
502121,0,0,0,0,0
502122,0,0,0,0,0
502123,0,0,0,1,0
502124,0,1,0,0,0
502125,0,0,0,0,0
502126,1,0,0,1,1
502127,0,0,0,0,0
502128,0,0,0,0,0
502129,0,1,0,1,0
502130,0,0,0,0,0
502131,0,1,0,0,0
502132,0,1,0,0,0
502133,1,0,0,1,0
502134,1,1,1,0,1
502135,1,0,0,0,0
502136,1,0,1,0,0
502137,0,0,0,0,0
502138,1,1,0,1,2
502139,1,1,0,0,1
502140,1,1,0,0,0
502141,0,0,0,0,0
502142,0,0,0,0,0
