user_id,assignment_time,experiment_group,channel,device_type,source_intent,age_band
500382,2026-01-05 16:21:00,control,paid_social,iOS,mid_intent,35-44
500383,2026-01-30 01:59:00,treatment,content_seo,Android,low_intent,25-34
500384,2026-02-09 10:45:00,control,content_seo,Android,high_intent,35-44
500385,2026-02-24 13:58:00,treatment,app_store,Android,mid_intent,18-24
500386,2026-03-10 23:48:00,treatment,paid_social,Android,mid_intent,18-24
500387,2026-02-15 02:12:00,treatment,paid_social,Android,mid_intent,25-34
500388,2026-03-13 00:24:00,treatment,paid_social,iOS,high_intent,35-44
500389,2026-02-27 17:18:00,treatment,paid_social,Android,low_intent,25-34
500390,2026-02-06 20:52:00,treatment,referral,Android,mid_intent,25-34
500391,2026-02-02 17:57:00,treatment,paid_social,Android,low_intent,18-24
500392,2026-02-20 07:39:00,control,content_seo,iOS,high_intent,25-34
500393,2026-01-20 05:18:00,control,paid_social,iOS,high_intent,25-34
500394,2026-01-24 23:51:00,treatment,paid_social,Android,low_intent,18-24
500395,2026-01-16 08:09:00,control,paid_social,iOS,mid_intent,25-34
500396,2026-01-19 15:11:00,treatment,content_seo,Android,mid_intent,25-34
500397,2026-02-10 07:25:00,treatment,app_store,Android,low_intent,25-34
500398,2026-02-26 06:38:00,treatment,content_seo,Android,mid_intent,35-44
500399,2026-01-14 18:42:00,treatment,app_store,Android,mid_intent,25-34
500400,2026-01-24 20:29:00,treatment,app_store,Android,mid_intent,25-34
500401,2026-03-10 09:42:00,treatment,offline_broker,iOS,mid_intent,35-44
500402,2026-03-02 07:05:00,control,content_seo,iOS,mid_intent,18-24
500403,2026-02-28 15:57:00,control,paid_social,iOS,low_intent,35-44
500404,2026-03-02 05:01:00,treatment,referral,Android,high_intent,25-34
500405,2026-03-12 06:10:00,control,offline_broker,Android,high_intent,25-34
500406,2026-01-20 17:33:00,control,referral,Android,low_intent,35-44
500407,2026-01-26 14:47:00,control,referral,Android,mid_intent,25-34
500408,2026-01-18 09:47:00,treatment,content_seo,Android,mid_intent,45+
500409,2026-02-25 15:46:00,control,offline_broker,iOS,high_intent,25-34
500410,2026-03-01 03:02:00,control,app_store,iOS,mid_intent,18-24
500411,2026-01-10 08:43:00,control,content_seo,Android,low_intent,25-34
500412,2026-03-14 07:36:00,control,paid_social,Android,mid_intent,18-24
500413,2026-02-17 03:17:00,treatment,offline_broker,Android,low_intent,18-24
500414,2026-01-09 02:59:00,treatment,referral,Android,high_intent,25-34
500415,2026-01-26 04:11:00,treatment,referral,iOS,mid_intent,35-44
500416,2026-03-14 04:02:00,treatment,paid_social,iOS,mid_intent,35-44
500417,2026-02-15 16:21:00,control,content_seo,iOS,low_intent,35-44
500418,2026-02-24 03:02:00,control,content_seo,iOS,low_intent,25-34
500419,2026-02-07 02:42:00,treatment,app_store,Android,low_intent,45+
500420,2026-03-11 17:40:00,treatment,app_store,iOS,high_intent,45+
500421,2026-01-06 09:23:00,control,referral,iOS,mid_intent,35-44
500422,2026-02-18 17:48:00,control,offline_broker,Android,high_intent,25-34
500423,2026-02-20 20:54:00,treatment,referral,Android,high_intent,35-44
500424,2026-01-24 21:33:00,control,referral,Android,mid_intent,25-34
500425,2026-02-03 15:17:00,treatment,paid_social,Android,mid_intent,45+
500426,2026-03-04 09:31:00,control,referral,iOS,high_intent,35-44
500427,2026-02-17 20:21:00,treatment,offline_broker,Android,high_intent,35-44
500428,2026-03-14 10:37:00,treatment,offline_broker,iOS,mid_intent,35-44
500429,2026-02-08 01:21:00,control,paid_social,Android,mid_intent,35-44
500430,2026-03-09 01:14:00,treatment,referral,iOS,mid_intent,45+
500431,2026-01-06 09:07:00,treatment,content_seo,iOS,high_intent,35-44
500432,2026-03-10 18:47:00,control,app_store,Android,high_intent,25-34
500433,2026-03-14 11:03:00,control,offline_broker,Android,low_intent,18-24
500434,2026-01-08 01:48:00,treatment,content_seo,iOS,high_intent,45+
500435,2026-03-07 10:38:00,control,app_store,Android,low_intent,25-34
500436,2026-01-16 18:22:00,treatment,app_store,Android,mid_intent,18-24
500437,2026-01-25 07:21:00,treatment,app_store,Android,mid_intent,25-34
500438,2026-01-24 22:26:00,control,paid_social,Android,mid_intent,18-24
500439,2026-03-15 18:01:00,treatment,content_seo,Android,low_intent,25-34
500440,2026-03-13 00:24:00,control,content_seo,Android,low_intent,35-44
500441,2026-03-12 12:36:00,treatment,app_store,iOS,mid_intent,25-34
500442,2026-02-12 17:16:00,treatment,referral,Android,high_intent,25-34
500443,2026-01-31 01:24:00,control,content_seo,iOS,mid_intent,35-44
500444,2026-01-07 01:59:00,treatment,paid_social,iOS,mid_intent,25-34
500445,2026-02-25 06:12:00,control,offline_broker,iOS,mid_intent,25-34
500446,2026-03-11 06:24:00,treatment,paid_social,Android,high_intent,25-34
500447,2026-01-05 13:35:00,control,paid_social,Android,high_intent,25-34
500448,2026-01-13 16:31:00,treatment,content_seo,Android,high_intent,25-34
500449,2026-01-19 11:40:00,treatment,paid_social,Android,mid_intent,45+
500450,2026-03-14 23:04:00,control,paid_social,Android,low_intent,25-34
500451,2026-03-06 07:00:00,control,paid_social,iOS,low_intent,35-44
500452,2026-03-11 09:12:00,treatment,offline_broker,Android,low_intent,25-34
500453,2026-03-06 15:51:00,treatment,paid_social,Android,mid_intent,45+
500454,2026-01-04 12:24:00,treatment,app_store,Android,low_intent,35-44
500455,2026-01-03 17:31:00,control,paid_social,Android,mid_intent,25-34
500456,2026-03-03 18:21:00,control,app_store,iOS,mid_intent,18-24
500457,2026-03-04 00:27:00,control,referral,iOS,low_intent,25-34
500458,2026-02-21 13:51:00,control,paid_social,Android,low_intent,25-34
500459,2026-02-23 11:10:00,treatment,app_store,Android,low_intent,25-34
500460,2026-01-18 05:03:00,treatment,paid_social,Android,high_intent,35-44
500461,2026-02-04 01:52:00,control,app_store,iOS,mid_intent,25-34
500462,2026-02-17 01:11:00,treatment,paid_social,iOS,high_intent,25-34
500463,2026-01-14 03:38:00,treatment,paid_social,iOS,mid_intent,25-34
500464,2026-02-03 09:35:00,treatment,paid_social,iOS,mid_intent,18-24
500465,2026-01-03 13:08:00,control,offline_broker,iOS,high_intent,25-34
500466,2026-03-09 02:36:00,control,content_seo,iOS,mid_intent,18-24
500467,2026-01-02 12:58:00,treatment,app_store,Android,high_intent,25-34
500468,2026-02-21 08:53:00,control,offline_broker,Android,low_intent,18-24
500469,2026-03-06 08:31:00,control,paid_social,Android,mid_intent,25-34
500470,2026-01-06 02:57:00,treatment,offline_broker,iOS,high_intent,35-44
500471,2026-01-13 21:49:00,treatment,paid_social,Android,high_intent,18-24
500472,2026-02-25 12:44:00,control,offline_broker,Android,high_intent,45+
500473,2026-01-09 06:08:00,treatment,app_store,iOS,mid_intent,18-24
500474,2026-02-05 18:09:00,control,offline_broker,iOS,low_intent,25-34
500475,2026-01-23 06:49:00,control,paid_social,iOS,mid_intent,18-24
500476,2026-01-29 19:51:00,control,offline_broker,iOS,low_intent,18-24
500477,2026-01-29 09:39:00,treatment,paid_social,iOS,mid_intent,25-34
500478,2026-01-09 03:01:00,treatment,paid_social,iOS,low_intent,35-44
500479,2026-02-08 19:36:00,control,paid_social,Android,mid_intent,25-34
500480,2026-03-06 00:00:00,treatment,paid_social,Android,low_intent,25-34
500481,2026-03-16 13:52:00,control,app_store,iOS,low_intent,25-34
500482,2026-01-20 11:28:00,control,paid_social,Android,low_intent,18-24
500483,2026-01-02 17:29:00,treatment,referral,iOS,mid_intent,35-44
500484,2026-03-05 06:25:00,treatment,referral,Android,mid_intent,35-44
500485,2026-01-26 20:10:00,control,app_store,iOS,mid_intent,35-44
500486,2026-01-01 05:50:00,control,offline_broker,Android,mid_intent,18-24
500487,2026-02-03 03:52:00,treatment,referral,Android,low_intent,35-44
500488,2026-02-27 13:16:00,control,referral,Android,low_intent,25-34
500489,2026-01-26 09:38:00,control,referral,iOS,mid_intent,35-44
500490,2026-01-22 13:10:00,treatment,app_store,Android,low_intent,18-24
500491,2026-01-09 21:30:00,control,app_store,Android,mid_intent,25-34
500492,2026-02-19 06:19:00,treatment,referral,iOS,mid_intent,25-34
500493,2026-01-30 12:41:00,control,paid_social,Android,low_intent,25-34
500494,2026-02-06 12:41:00,control,referral,iOS,mid_intent,25-34
500495,2026-01-29 11:13:00,treatment,offline_broker,iOS,high_intent,18-24
500496,2026-02-09 16:30:00,treatment,app_store,iOS,high_intent,45+
500497,2026-02-09 10:32:00,control,paid_social,iOS,mid_intent,18-24
500498,2026-03-11 10:45:00,treatment,offline_broker,iOS,mid_intent,45+
500499,2026-02-25 00:02:00,treatment,paid_social,iOS,mid_intent,35-44
500500,2026-02-08 12:49:00,treatment,paid_social,Android,high_intent,18-24
500501,2026-01-21 06:20:00,control,app_store,Android,low_intent,35-44
500502,2026-01-08 18:26:00,treatment,paid_social,Android,low_intent,45+
500503,2026-03-09 09:47:00,treatment,content_seo,Android,mid_intent,18-24
500504,2026-01-12 18:58:00,treatment,content_seo,Android,mid_intent,35-44
500505,2026-01-29 08:17:00,treatment,referral,iOS,mid_intent,25-34
500506,2026-02-08 08:20:00,treatment,paid_social,Android,low_intent,45+
500507,2026-02-01 21:10:00,control,referral,iOS,low_intent,25-34
500508,2026-03-12 04:24:00,control,app_store,Android,low_intent,25-34
500509,2026-01-16 00:21:00,control,content_seo,Android,low_intent,35-44
500510,2026-03-04 11:09:00,control,offline_broker,iOS,mid_intent,18-24
500511,2026-02-16 14:00:00,control,offline_broker,iOS,high_intent,35-44
500512,2026-02-10 15:19:00,control,content_seo,iOS,low_intent,45+
500513,2026-02-18 20:26:00,treatment,offline_broker,Android,mid_intent,25-34
500514,2026-01-13 04:13:00,treatment,offline_broker,Android,high_intent,25-34
500515,2026-01-24 23:48:00,treatment,paid_social,Android,high_intent,35-44
500516,2026-01-06 06:50:00,control,paid_social,Android,mid_intent,18-24
500517,2026-02-25 07:08:00,treatment,content_seo,Android,high_intent,25-34
500518,2026-01-07 14:39:00,treatment,paid_social,Android,mid_intent,18-24
500519,2026-03-14 12:10:00,control,paid_social,Android,mid_intent,25-34
500520,2026-02-01 09:40:00,control,app_store,Android,mid_intent,35-44
500521,2026-02-03 12:52:00,treatment,paid_social,Android,low_intent,35-44
500522,2026-03-16 03:41:00,control,paid_social,Android,high_intent,18-24
500523,2026-03-05 06:43:00,control,app_store,Android,high_intent,25-34
500524,2026-03-08 06:33:00,treatment,content_seo,Android,mid_intent,35-44
500525,2026-01-21 03:38:00,treatment,offline_broker,Android,low_intent,18-24
500526,2026-02-12 17:27:00,treatment,paid_social,Android,mid_intent,45+
500527,2026-02-12 12:53:00,control,app_store,Android,high_intent,25-34
500528,2026-01-21 19:22:00,control,referral,iOS,high_intent,35-44
500529,2026-01-01 20:18:00,control,app_store,iOS,mid_intent,25-34
500530,2026-01-29 19:14:00,control,app_store,iOS,mid_intent,25-34
500531,2026-03-16 17:29:00,treatment,app_store,Android,mid_intent,45+
500532,2026-02-05 12:36:00,control,offline_broker,Android,high_intent,35-44
500533,2026-01-15 18:32:00,treatment,offline_broker,Android,mid_intent,25-34
500534,2026-02-22 11:01:00,treatment,paid_social,iOS,low_intent,18-24
500535,2026-03-09 12:35:00,treatment,app_store,Android,mid_intent,45+
500536,2026-01-16 05:11:00,treatment,paid_social,iOS,mid_intent,35-44
500537,2026-01-15 14:13:00,treatment,referral,iOS,low_intent,25-34
500538,2026-02-13 14:24:00,treatment,referral,iOS,low_intent,35-44
500539,2026-03-10 21:53:00,treatment,offline_broker,iOS,mid_intent,35-44
500540,2026-01-15 14:06:00,control,app_store,Android,mid_intent,35-44
500541,2026-02-19 10:13:00,treatment,referral,iOS,mid_intent,45+
500542,2026-02-02 20:30:00,treatment,paid_social,iOS,mid_intent,18-24
500543,2026-02-02 06:55:00,control,app_store,Android,low_intent,18-24
500544,2026-02-03 11:05:00,control,referral,Android,low_intent,35-44
500545,2026-03-13 09:43:00,control,paid_social,Android,mid_intent,25-34
500546,2026-02-02 11:41:00,control,app_store,iOS,mid_intent,25-34
500547,2026-01-12 23:05:00,treatment,offline_broker,Android,mid_intent,25-34
500548,2026-01-12 20:07:00,treatment,referral,Android,low_intent,25-34
500549,2026-02-28 09:56:00,treatment,offline_broker,iOS,mid_intent,25-34
500550,2026-01-20 16:34:00,control,paid_social,Android,high_intent,25-34
500551,2026-01-11 13:38:00,treatment,paid_social,iOS,mid_intent,25-34
500552,2026-01-29 21:27:00,control,app_store,iOS,high_intent,18-24
500553,2026-01-25 09:38:00,treatment,paid_social,iOS,mid_intent,45+
500554,2026-02-21 23:01:00,treatment,app_store,Android,mid_intent,25-34
500555,2026-01-03 17:08:00,treatment,content_seo,Android,low_intent,18-24
500556,2026-03-04 21:36:00,treatment,paid_social,Android,mid_intent,35-44
500557,2026-02-03 03:13:00,treatment,offline_broker,iOS,mid_intent,18-24
500558,2026-01-29 17:51:00,control,paid_social,iOS,mid_intent,25-34
500559,2026-01-12 16:50:00,treatment,referral,Android,low_intent,45+
500560,2026-02-06 18:59:00,treatment,content_seo,Android,mid_intent,25-34
500561,2026-02-21 20:50:00,control,paid_social,Android,high_intent,25-34
500562,2026-01-22 03:08:00,treatment,content_seo,Android,low_intent,18-24
500563,2026-01-20 05:50:00,treatment,content_seo,iOS,low_intent,45+
500564,2026-02-22 08:09:00,treatment,referral,iOS,high_intent,35-44
500565,2026-02-12 09:52:00,treatment,paid_social,Android,high_intent,18-24
500566,2026-02-19 15:29:00,treatment,app_store,iOS,mid_intent,25-34
500567,2026-02-04 01:20:00,control,app_store,Android,mid_intent,18-24
500568,2026-03-02 16:07:00,control,paid_social,Android,high_intent,45+
500569,2026-03-03 18:08:00,treatment,paid_social,Android,mid_intent,35-44
500570,2026-03-12 12:17:00,treatment,content_seo,Android,high_intent,35-44
500571,2026-01-06 08:51:00,treatment,app_store,iOS,mid_intent,35-44
500572,2026-01-19 01:24:00,treatment,referral,Android,low_intent,25-34
500573,2026-03-12 04:58:00,treatment,app_store,iOS,low_intent,18-24
500574,2026-02-19 19:57:00,treatment,paid_social,Android,high_intent,35-44
500575,2026-02-24 13:45:00,treatment,offline_broker,iOS,high_intent,35-44
500576,2026-02-18 16:11:00,control,paid_social,iOS,mid_intent,25-34
500577,2026-01-25 08:47:00,treatment,app_store,iOS,low_intent,45+
500578,2026-02-02 04:10:00,treatment,referral,iOS,high_intent,25-34
500579,2026-01-06 19:47:00,treatment,referral,iOS,low_intent,35-44
500580,2026-02-02 16:10:00,treatment,paid_social,Android,low_intent,35-44
500581,2026-02-05 12:45:00,control,paid_social,Android,mid_intent,25-34
500582,2026-03-04 11:34:00,treatment,offline_broker,Android,mid_intent,35-44
500583,2026-03-03 16:19:00,control,app_store,Android,low_intent,18-24
500584,2026-02-25 19:49:00,control,offline_broker,Android,low_intent,45+
500585,2026-02-16 04:24:00,treatment,app_store,iOS,mid_intent,18-24
500586,2026-01-15 23:52:00,control,content_seo,Android,mid_intent,35-44
500587,2026-02-22 16:31:00,control,referral,Android,high_intent,25-34
500588,2026-02-09 14:02:00,treatment,app_store,Android,high_intent,25-34
500589,2026-01-15 16:08:00,control,paid_social,Android,mid_intent,25-34
500590,2026-01-03 00:55:00,treatment,offline_broker,iOS,high_intent,35-44
500591,2026-01-29 11:43:00,treatment,offline_broker,Android,high_intent,25-34
500592,2026-02-18 03:20:00,treatment,offline_broker,Android,high_intent,18-24
500593,2026-03-04 04:20:00,control,referral,iOS,low_intent,25-34
500594,2026-01-01 10:01:00,treatment,offline_broker,Android,high_intent,18-24
500595,2026-01-10 13:14:00,treatment,paid_social,Android,mid_intent,18-24
500596,2026-03-06 14:30:00,control,app_store,iOS,low_intent,35-44
500597,2026-03-06 13:23:00,treatment,app_store,Android,mid_intent,35-44
500598,2026-01-22 07:28:00,treatment,offline_broker,iOS,high_intent,35-44
500599,2026-02-10 21:22:00,treatment,app_store,iOS,low_intent,35-44
500600,2026-01-01 04:09:00,control,offline_broker,Android,mid_intent,35-44
500601,2026-01-21 13:37:00,treatment,app_store,iOS,low_intent,35-44
500602,2026-03-16 18:01:00,treatment,content_seo,iOS,mid_intent,18-24
500603,2026-01-02 17:26:00,treatment,content_seo,Android,high_intent,18-24
500604,2026-02-01 16:30:00,treatment,app_store,iOS,mid_intent,18-24
500605,2026-02-06 21:47:00,control,content_seo,Android,mid_intent,35-44
500606,2026-02-17 06:57:00,treatment,content_seo,iOS,high_intent,45+
500607,2026-01-02 23:25:00,treatment,app_store,Android,high_intent,25-34
500608,2026-01-19 14:49:00,control,referral,Android,high_intent,25-34
500609,2026-02-22 00:18:00,treatment,paid_social,Android,mid_intent,18-24
500610,2026-01-31 22:02:00,treatment,offline_broker,Android,high_intent,25-34
500611,2026-02-28 17:42:00,control,app_store,iOS,low_intent,18-24
500612,2026-02-12 05:50:00,control,offline_broker,iOS,low_intent,25-34
500613,2026-02-01 16:33:00,control,offline_broker,iOS,mid_intent,35-44
500614,2026-03-14 17:08:00,control,referral,Android,mid_intent,25-34
500615,2026-03-02 11:48:00,control,referral,Android,mid_intent,18-24
500616,2026-02-08 11:28:00,control,offline_broker,iOS,mid_intent,35-44
500617,2026-01-17 17:30:00,treatment,referral,iOS,low_intent,25-34
500618,2026-01-08 08:33:00,treatment,paid_social,Android,low_intent,25-34
500619,2026-03-01 03:16:00,control,paid_social,Android,mid_intent,18-24
500620,2026-01-04 23:30:00,treatment,content_seo,Android,mid_intent,35-44
500621,2026-03-12 07:16:00,treatment,app_store,iOS,mid_intent,25-34
500622,2026-03-04 10:42:00,treatment,referral,iOS,high_intent,35-44
500623,2026-01-28 22:18:00,control,paid_social,Android,low_intent,25-34
500624,2026-02-26 02:02:00,treatment,referral,iOS,low_intent,25-34
500625,2026-02-25 05:13:00,control,referral,Android,mid_intent,35-44
500626,2026-01-27 04:47:00,treatment,paid_social,Android,high_intent,25-34
500627,2026-01-26 22:21:00,control,offline_broker,Android,mid_intent,25-34
500628,2026-02-11 01:49:00,control,app_store,Android,mid_intent,45+
500629,2026-01-22 03:46:00,treatment,content_seo,iOS,high_intent,35-44
500630,2026-03-02 06:44:00,control,paid_social,iOS,high_intent,35-44
500631,2026-02-10 22:05:00,control,referral,iOS,high_intent,45+
500632,2026-03-01 20:39:00,treatment,offline_broker,iOS,mid_intent,25-34
500633,2026-03-13 18:45:00,control,app_store,Android,low_intent,25-34
500634,2026-01-21 20:05:00,control,referral,Android,high_intent,25-34
